Site,Latitude,Date,Year,Classcode,Amount,Stipes,Total,Distance,Area_m2,Species_Density,Dateordinal,Total_Count_Site,n_n1,pi_lnpi,species_presence
Lovers Point,36.62545,2015-05-30,2015,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,735748,1358.0,-0.0,,False
Lovers Point,36.62545,2015-05-30,2015,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,735748,1358.0,-0.0,,False
Lovers Point,36.62545,2016-05-14,2016,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736098,343.0,-0.0,,False
Lovers Point,36.62545,2016-05-14,2016,Giant Kelp,31,343.0,343.0,720.0,1440.0,0.23819444444444443,736098,343.0,117306.0,0.0,True
Lovers Point,36.62545,2016-05-14,2016,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,736098,343.0,-0.0,,False
Lovers Point,36.62545,2016-05-14,2016,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736098,343.0,-0.0,,False
Lovers Point,36.62545,2017-05-13,2017,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736462,0.0,-0.0,,False
Lovers Point,36.62545,2017-05-13,2017,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,736462,0.0,-0.0,,False
Lovers Point,36.62545,2017-05-13,2017,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,736462,0.0,-0.0,,False
Lovers Point,36.62545,2017-05-13,2017,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736462,0.0,-0.0,,False
Lovers Point,36.62545,2017-08-12,2017,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736553,75.0,-0.0,,False
Lovers Point,36.62545,2017-08-12,2017,Giant Kelp,13,75.0,75.0,360.0,720.0,0.10416666666666667,736553,75.0,5550.0,0.0,True
Lovers Point,36.62545,2017-08-12,2017,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,736553,75.0,-0.0,,False
Lovers Point,36.62545,2017-08-12,2017,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736553,75.0,-0.0,,False
Lovers Point,36.62545,2018-05-12,2018,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736826,0.0,-0.0,,False
Lovers Point,36.62545,2018-05-12,2018,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,736826,0.0,-0.0,,False
Lovers Point,36.62545,2018-05-12,2018,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736826,0.0,-0.0,,False
Lovers Point,36.62545,2019-05-11,2019,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737190,0.0,-0.0,,False
Lovers Point,36.62545,2019-05-11,2019,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737190,0.0,-0.0,,False
Lovers Point,36.62545,2019-05-11,2019,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737190,0.0,-0.0,,False
Lovers Point,36.62545,2020-06-30,2020,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737606,0.0,-0.0,,False
Lovers Point,36.62545,2020-06-30,2020,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737606,0.0,-0.0,,False
Lovers Point,36.62545,2020-06-30,2020,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737606,0.0,-0.0,,False
Lovers Point,36.62545,2021-07-10,2021,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737981,0.0,-0.0,,False
Lovers Point,36.62545,2021-07-10,2021,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737981,0.0,-0.0,,False
Lovers Point,36.62545,2021-07-10,2021,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737981,0.0,-0.0,,False
Lovers Point,36.62545,2022-07-02,2022,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738338,0.0,-0.0,,False
Lovers Point,36.62545,2022-07-02,2022,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738338,0.0,-0.0,,False
Lovers Point,36.62545,2022-07-02,2022,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738338,0.0,-0.0,,False
Lovers Point,36.62545,2023-05-21,2023,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738661,0.0,-0.0,,False
Lovers Point,36.62545,2023-05-21,2023,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738661,0.0,-0.0,,False
Lovers Point,36.62545,2023-05-21,2023,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738661,0.0,-0.0,,False
Lovers Point,36.62545,2024-06-29,2024,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,739066,0.0,-0.0,,False
Lovers Point,36.62545,2024-06-29,2024,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,739066,0.0,-0.0,,False
Lovers Point,36.62545,2024-06-29,2024,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,739066,0.0,-0.0,,False
MacKerricher North,39.490631,2018-07-17,2018,Bull Kelp,3,0.0,3.0,180.0,360.0,0.008333333333333333,736892,238.0,6.0,-0.05513014771012645,True
MacKerricher North,39.490631,2018-07-17,2018,Feather Boa Kelp,2,2.0,2.0,180.0,360.0,0.005555555555555556,736892,238.0,2.0,-0.04016070162278596,True
MacKerricher North,39.490631,2018-07-17,2018,Torn Kelp,123,0.0,123.0,180.0,360.0,0.3416666666666667,736892,238.0,15006.0,-0.3411370468520337,True
MacKerricher North,39.490631,2018-07-17,2018,Woody Kelp,110,0.0,110.0,163.0,326.0,0.3374233128834356,736892,238.0,11990.0,-0.35670980616259007,True
MacKerricher North,39.490631,2019-08-11,2019,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737282,0.0,-0.0,,False
MacKerricher North,39.490631,2019-08-11,2019,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737282,0.0,-0.0,,False
MacKerricher North,39.490631,2019-08-11,2019,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,737282,0.0,-0.0,,False
MacKerricher North,39.490631,2019-08-11,2019,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737282,0.0,-0.0,,False
MacKerricher North,39.490631,2020-09-16,2020,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737684,0.0,-0.0,,False
MacKerricher North,39.490631,2020-09-16,2020,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737684,0.0,-0.0,,False
MacKerricher North,39.490631,2020-09-16,2020,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,737684,0.0,-0.0,,False
MacKerricher North,39.490631,2020-09-16,2020,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737684,0.0,-0.0,,False
MacKerricher North,39.490631,2021-06-24,2021,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737965,0.0,-0.0,,False
MacKerricher North,39.490631,2021-06-24,2021,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,737965,0.0,-0.0,,False
MacKerricher North,39.490631,2021-06-24,2021,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,737965,0.0,-0.0,,False
MacKerricher North,39.490631,2021-06-24,2021,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737965,0.0,-0.0,,False
MacKerricher North,39.490631,2022-08-18,2022,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738385,0.0,-0.0,,False
MacKerricher North,39.490631,2022-08-18,2022,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,738385,0.0,-0.0,,False
MacKerricher North,39.490631,2022-08-18,2022,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738385,0.0,-0.0,,False
MacKerricher North,39.490631,2022-08-18,2022,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738385,0.0,-0.0,,False
MacKerricher North,39.490631,2023-08-03,2023,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738735,0.0,-0.0,,False
MacKerricher North,39.490631,2023-08-03,2023,Feather Boa Kelp,0,0.0,0.0,180.0,360.0,0.0,738735,0.0,-0.0,,False
MacKerricher North,39.490631,2023-08-03,2023,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738735,0.0,-0.0,,False
MacKerricher North,39.490631,2023-08-03,2023,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738735,0.0,-0.0,,False
Macklyn Cove,42.045155,2017-10-01,2017,Bull Kelp,250,0.0,250.0,156.0,312.0,0.8012820512820513,736603,1056.0,62250.0,-0.3410943528418467,True
Macklyn Cove,42.045155,2017-10-01,2017,Giant Kelp,119,474.0,474.0,1620.0,3240.0,0.14629629629629629,736603,1056.0,224202.0,-0.3595559958131778,True
Macklyn Cove,42.045155,2017-10-01,2017,Laminaria Spp,54,0.0,54.0,180.0,360.0,0.15,736603,1056.0,2862.0,-0.1520416747688488,True
Macklyn Cove,42.045155,2017-10-01,2017,Woody Kelp,278,0.0,278.0,141.0,282.0,0.9858156028368794,736603,1056.0,77006.0,-0.35134944456440187,True
Macklyn Cove,42.045155,2019-06-30,2019,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737240,136.0,-0.0,,False
Macklyn Cove,42.045155,2019-06-30,2019,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737240,136.0,-0.0,,False
Macklyn Cove,42.045155,2019-06-30,2019,Torn Kelp,44,0.0,44.0,180.0,360.0,0.12222222222222222,737240,136.0,1892.0,-0.3650916991175206,True
Macklyn Cove,42.045155,2019-06-30,2019,Woody Kelp,92,0.0,92.0,180.0,360.0,0.25555555555555554,737240,136.0,8372.0,-0.2644095617588608,True
Macklyn Cove,42.045155,2020-10-29,2020,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737727,0.0,-0.0,,False
Macklyn Cove,42.045155,2020-10-29,2020,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737727,0.0,-0.0,,False
Macklyn Cove,42.045155,2020-10-29,2020,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,737727,0.0,-0.0,,False
Macklyn Cove,42.045155,2020-10-29,2020,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737727,0.0,-0.0,,False
Macklyn Cove,42.045155,2021-11-22,2021,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738116,0.0,-0.0,,False
Macklyn Cove,42.045155,2021-11-22,2021,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738116,0.0,-0.0,,False
Macklyn Cove,42.045155,2021-11-22,2021,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738116,0.0,-0.0,,False
Macklyn Cove,42.045155,2021-11-22,2021,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738116,0.0,-0.0,,False
Macklyn Cove,42.045155,2022-08-12,2022,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,738379,0.0,-0.0,,False
Macklyn Cove,42.045155,2022-08-12,2022,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738379,0.0,-0.0,,False
Macklyn Cove,42.045155,2022-08-12,2022,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738379,0.0,-0.0,,False
Macklyn Cove,42.045155,2022-08-12,2022,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738379,0.0,-0.0,,False
Macklyn Cove,42.045155,2024-07-14,2024,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,739081,0.0,-0.0,,False
Macklyn Cove,42.045155,2024-07-14,2024,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,739081,0.0,-0.0,,False
Macklyn Cove,42.045155,2024-07-14,2024,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,739081,0.0,-0.0,,False
Macklyn Cove,42.045155,2024-07-14,2024,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,739081,0.0,-0.0,,False
Malaga Cove,33.803693,2006-08-06,2006,Giant Kelp,202,293.0,293.0,1458.0,2916.0,0.100480109739369,732529,293.0,85556.0,0.0,True
Malaga Cove,33.803693,2006-08-06,2006,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,732529,293.0,-0.0,,False
Malaga Cove,33.803693,2007-05-26,2007,Giant Kelp,73,1038.0,1038.0,1710.0,3420.0,0.30350877192982456,732822,1038.0,1076406.0,0.0,True
Malaga Cove,33.803693,2007-05-26,2007,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,732822,1038.0,-0.0,,False
Malaga Cove,33.803693,2007-11-03,2007,Giant Kelp,298,598.0,598.0,1733.0,3466.0,0.172533179457588,732983,598.0,357006.0,0.0,True
Malaga Cove,33.803693,2007-11-03,2007,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,732983,598.0,-0.0,,False
Malaga Cove,33.803693,2008-04-27,2008,Giant Kelp,172,1078.0,1078.0,2700.0,5400.0,0.19962962962962963,733159,1078.0,1161006.0,0.0,True
Malaga Cove,33.803693,2008-04-27,2008,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,733159,1078.0,-0.0,,False
Malaga Cove,33.803693,2009-08-15,2009,Giant Kelp,163,932.0,932.0,2070.0,4140.0,0.2251207729468599,733634,932.0,867692.0,0.0,True
Malaga Cove,33.803693,2009-08-15,2009,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,733634,932.0,-0.0,,False
Malaga Cove,33.803693,2010-11-13,2010,Giant Kelp,298,533.0,533.0,1423.0,2846.0,0.18728039353478568,734089,533.0,283556.0,0.0,True
Malaga Cove,33.803693,2010-11-13,2010,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,734089,533.0,-0.0,,False
Malaga Cove,33.803693,2011-04-22,2011,Giant Kelp,278,743.0,743.0,2284.0,4568.0,0.16265323992994746,734249,743.0,551306.0,0.0,True
Malaga Cove,33.803693,2011-04-22,2011,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,734249,743.0,-0.0,,False
Malaga Cove,33.803693,2012-08-19,2012,Giant Kelp,80,473.0,473.0,1470.0,2940.0,0.1608843537414966,734734,473.0,223256.0,0.0,True
Malaga Cove,33.803693,2012-08-19,2012,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,734734,473.0,-0.0,,False
Malaga Cove,33.803693,2013-08-04,2013,Giant Kelp,199,1150.0,1150.0,2562.0,5124.0,0.22443403590944574,735084,1150.0,1321350.0,0.0,True
Malaga Cove,33.803693,2013-08-04,2013,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,735084,1150.0,-0.0,,False
Malaga Cove,33.803693,2015-08-08,2015,Giant Kelp,211,767.0,767.0,2130.0,4260.0,0.1800469483568075,735818,767.0,587522.0,0.0,True
Malaga Cove,33.803693,2015-08-08,2015,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,735818,767.0,-0.0,,False
Malaga Cove,33.803693,2015-08-08,2015,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,735818,767.0,-0.0,,False
Malaga Cove,33.803693,2016-09-24,2016,Giant Kelp,7,9.0,9.0,240.0,480.0,0.01875,736231,10.0,72.0,-0.09482446409204366,True
Malaga Cove,33.803693,2016-09-24,2016,Sargassum Horneri,1,0.0,1.0,180.0,360.0,0.002777777777777778,736231,10.0,0.0,-0.23025850929940456,True
Malaga Cove,33.803693,2016-09-24,2016,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736231,10.0,-0.0,,False
Malaga Cove,33.803693,2017-09-30,2017,Giant Kelp,246,468.0,468.0,1602.0,3204.0,0.14606741573033707,736602,470.0,218556.0,-0.004246252408642827,True
Malaga Cove,33.803693,2017-09-30,2017,Sargassum Horneri,2,0.0,2.0,180.0,360.0,0.005555555555555556,736602,470.0,2.0,-0.023232278783592165,True
Malaga Cove,33.803693,2017-09-30,2017,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,736602,470.0,-0.0,,False
Malaga Cove,33.803693,2018-09-29,2018,Giant Kelp,33,120.0,120.0,750.0,1500.0,0.08,736966,223.0,14280.0,-0.3334601051182455,True
Malaga Cove,33.803693,2018-09-29,2018,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,736966,223.0,-0.0,,False
Malaga Cove,33.803693,2018-09-29,2018,Sargassum Horneri,100,0.0,100.0,173.0,346.0,0.28901734104046245,736966,223.0,9900.0,-0.35964196657938446,True
Malaga Cove,33.803693,2018-09-29,2018,Southern Sea Palm <30,0,0.0,0.0,180.0,360.0,0.0,736966,223.0,-0.0,,False
Malaga Cove,33.803693,2018-09-29,2018,Woody Kelp,3,0.0,3.0,180.0,360.0,0.008333333333333333,736966,223.0,6.0,-0.057962683625004605,True
Malaga Cove,33.803693,2019-11-02,2019,Giant Kelp,23,33.0,33.0,390.0,780.0,0.04230769230769231,737365,167.0,1056.0,-0.32041345078658123,True
Malaga Cove,33.803693,2019-11-02,2019,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,737365,167.0,-0.0,,False
Malaga Cove,33.803693,2019-11-02,2019,Sargassum Horneri,134,0.0,134.0,157.0,314.0,0.4267515923566879,737365,167.0,17822.0,-0.17665052497259318,True
Malaga Cove,33.803693,2019-11-02,2019,Southern Sea Palm <30,0,0.0,0.0,180.0,360.0,0.0,737365,167.0,-0.0,,False
Malaga Cove,33.803693,2019-11-02,2019,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737365,167.0,-0.0,,False
Malaga Cove,33.803693,2020-11-10,2020,Giant Kelp,101,147.0,147.0,1020.0,2040.0,0.07205882352941176,737739,504.0,21462.0,-0.3593752403770178,True
Malaga Cove,33.803693,2020-11-10,2020,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,737739,504.0,-0.0,,False
Malaga Cove,33.803693,2020-11-10,2020,Sargassum Horneri,357,0.0,357.0,72.1,144.2,2.475728155339806,737739,504.0,127092.0,-0.2442620111233084,True
Malaga Cove,33.803693,2020-11-10,2020,Southern Sea Palm <30,0,0.0,0.0,180.0,360.0,0.0,737739,504.0,-0.0,,False
Malaga Cove,33.803693,2020-11-10,2020,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,737739,504.0,-0.0,,False
Malaga Cove,33.803693,2021-09-25,2021,Giant Kelp,268,324.0,324.0,729.8,1459.6,0.22197862428062484,738058,386.0,104652.0,-0.14696997044013077,True
Malaga Cove,33.803693,2021-09-25,2021,Oar Kelp,0,0.0,0.0,180.0,360.0,0.0,738058,386.0,-0.0,,False
Malaga Cove,33.803693,2021-09-25,2021,Sargassum Horneri,62,0.0,62.0,173.1,346.2,0.17908723281340266,738058,386.0,3782.0,-0.2937294949067975,True
Malaga Cove,33.803693,2021-09-25,2021,Southern Sea Palm <30,0,0.0,0.0,180.0,360.0,0.0,738058,386.0,-0.0,,False
Malaga Cove,33.803693,2021-09-25,2021,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,738058,386.0,-0.0,,False
Malaga Cove,33.803693,2023-09-02,2023,Giant Kelp,155,264.0,264.0,1136.0,2272.0,0.11619718309859155,738765,278.0,69432.0,-0.049069822962952245,True
Malaga Cove,33.803693,2023-09-02,2023,Oar Kelp,6,0.0,6.0,180.0,360.0,0.016666666666666666,738765,278.0,30.0,-0.08278838081573918,True
Malaga Cove,33.803693,2023-09-02,2023,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,738765,278.0,-0.0,,False
Malaga Cove,33.803693,2023-09-02,2023,Southern Sea Palm <30,0,0.0,0.0,180.0,360.0,0.0,738765,278.0,-0.0,,False
Malaga Cove,33.803693,2023-09-02,2023,Woody Kelp,8,0.0,8.0,180.0,360.0,0.022222222222222223,738765,278.0,56.0,-0.1021058869643396,True
Malaga Cove,33.803693,2024-09-07,2024,Giant Kelp,61,111.0,111.0,750.0,1500.0,0.074,739136,114.0,12210.0,-0.025966451106314944,True
Malaga Cove,33.803693,2024-09-07,2024,Oar Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,739136,114.0,2.0,-0.07093072399709736,True
Malaga Cove,33.803693,2024-09-07,2024,Sargassum Horneri,0,0.0,0.0,180.0,360.0,0.0,739136,114.0,-0.0,,False
Malaga Cove,33.803693,2024-09-07,2024,Southern Sea Palm <30,1,0.0,1.0,180.0,360.0,0.002777777777777778,739136,114.0,0.0,-0.041545600424513114,True
Malaga Cove,33.803693,2024-09-07,2024,Woody Kelp,0,0.0,0.0,180.0,360.0,0.0,739136,114.0,-0.0,,False
Malpaso Creek,36.47998,2015-05-09,2015,Bull Kelp,26,0.0,26.0,180.0,360.0,0.07222222222222222,735727,700.0,650.0,-0.12231082674652856,True
Malpaso Creek,36.47998,2015-05-09,2015,Giant Kelp,48,148.0,148.0,660.0,1320.0,0.11212121212121212,735727,700.0,21756.0,-0.3285321043847641,True
Malpaso Creek,36.47998,2015-05-09,2015,Laminaria Spp,264,0.0,264.0,131.0,262.0,1.0076335877862594,735727,700.0,69432.0,-0.3677637788869019,True
Malpaso Creek,36.47998,2015-05-09,2015,Woody Kelp,262,0.0,262.0,68.0,136.0,1.9264705882352942,735727,700.0,68382.0,-0.3678239825656638,True
Malpaso Creek,36.47998,2016-10-01,2016,Bull Kelp,15,0.0,15.0,180.0,360.0,0.041666666666666664,736238,936.0,210.0,-0.06624303325922086,True
Malpaso Creek,36.47998,2016-10-01,2016,Giant Kelp,19,506.0,506.0,570.0,1140.0,0.443859649122807,736238,936.0,255530.0,-0.33251055175021793,True
Malpaso Creek,36.47998,2016-10-01,2016,Laminaria Spp,135,0.0,135.0,150.0,300.0,0.45,736238,936.0,18090.0,-0.27927990837103306,True
Malpaso Creek,36.47998,2016-10-01,2016,Woody Kelp,280,0.0,280.0,121.0,242.0,1.1570247933884297,736238,936.0,78120.0,-0.361016286887111,True
Malpaso Creek,36.47998,2017-05-27,2017,Bull Kelp,97,0.0,97.0,172.0,344.0,0.2819767441860465,736476,642.0,9312.0,-0.2855422126839534,True
Malpaso Creek,36.47998,2017-05-27,2017,Giant Kelp,9,111.0,111.0,360.0,720.0,0.15416666666666667,736476,642.0,12210.0,-0.3034446251774402,True
Malpaso Creek,36.47998,2017-05-27,2017,Laminaria Spp,148,0.0,148.0,180.0,360.0,0.4111111111111111,736476,642.0,21756.0,-0.3382736019143695,True
Malpaso Creek,36.47998,2017-05-27,2017,Woody Kelp,286,0.0,286.0,153.0,306.0,0.934640522875817,736476,642.0,81510.0,-0.3602158831165904,True
Malpaso Creek,36.47998,2018-05-05,2018,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,736819,542.0,-0.0,,False
Malpaso Creek,36.47998,2018-05-05,2018,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,736819,542.0,-0.0,,False
Malpaso Creek,36.47998,2018-05-05,2018,Torn Kelp,200,0.0,200.0,135.0,270.0,0.7407407407407407,736819,542.0,39800.0,-0.36787772505225447,True
Malpaso Creek,36.47998,2018-05-05,2018,Woody Kelp,342,0.0,342.0,115.5,231.0,1.4805194805194806,736819,542.0,116622.0,-0.29054557272499637,True
Malpaso Creek,36.47998,2019-05-04,2019,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,737183,345.0,-0.0,,False
Malpaso Creek,36.47998,2019-05-04,2019,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737183,345.0,-0.0,,False
Malpaso Creek,36.47998,2019-05-04,2019,Torn Kelp,166,0.0,166.0,180.0,360.0,0.46111111111111114,737183,345.0,27390.0,-0.3519953633623755,True
Malpaso Creek,36.47998,2019-05-04,2019,Woody Kelp,179,0.0,179.0,126.0,252.0,0.7103174603174603,737183,345.0,31862.0,-0.340441714211937,True
Malpaso Creek,36.47998,2020-06-13,2020,Bull Kelp,5,0.0,5.0,180.0,360.0,0.013888888888888888,737589,341.0,20.0,-0.061912676903950394,True
Malpaso Creek,36.47998,2020-06-13,2020,Giant Kelp,1,6.0,6.0,180.0,360.0,0.016666666666666666,737589,341.0,30.0,-0.07108720835288203,True
Malpaso Creek,36.47998,2020-06-13,2020,Torn Kelp,49,0.0,49.0,180.0,360.0,0.1361111111111111,737589,341.0,2352.0,-0.27877726328290797,True
Malpaso Creek,36.47998,2020-06-13,2020,Woody Kelp,281,0.0,281.0,135.0,270.0,1.0407407407407407,737589,341.0,78680.0,-0.15947599423426875,True
Malpaso Creek,36.47998,2021-07-04,2021,Bull Kelp,21,0.0,21.0,180.0,360.0,0.058333333333333334,737975,160.0,420.0,-0.26652299329824053,True
Malpaso Creek,36.47998,2021-07-04,2021,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,737975,160.0,-0.0,,False
Malpaso Creek,36.47998,2021-07-04,2021,Torn Kelp,69,0.0,69.0,167.0,334.0,0.20658682634730538,737975,160.0,4692.0,-0.36271027771201975,True
Malpaso Creek,36.47998,2021-07-04,2021,Woody Kelp,70,0.0,70.0,171.0,342.0,0.2046783625730994,737975,160.0,4830.0,-0.3616718757682047,True
Malpaso Creek,36.47998,2022-05-27,2022,Bull Kelp,2,0.0,2.0,180.0,360.0,0.005555555555555556,738302,313.0,2.0,-0.03228789782734957,True
Malpaso Creek,36.47998,2022-05-27,2022,Giant Kelp,1,9.0,9.0,180.0,360.0,0.025,738302,313.0,72.0,-0.10204730836688627,True
Malpaso Creek,36.47998,2022-05-27,2022,No Blade Kelp,31,0.0,31.0,180.0,360.0,0.08611111111111111,738302,313.0,930.0,-0.22900541714921796,True
Malpaso Creek,36.47998,2022-05-27,2022,Torn Kelp,109,0.0,109.0,180.0,360.0,0.30277777777777776,738302,313.0,11772.0,-0.36734577829361037,True
Malpaso Creek,36.47998,2022-05-27,2022,Woody Kelp,162,0.0,162.0,180.0,360.0,0.45,738302,313.0,26082.0,-0.34087639156504346,True
Malpaso Creek,36.47998,2023-10-29,2023,Bull Kelp,22,0.0,22.0,180.0,360.0,0.06111111111111111,738822,170.0,462.0,-0.26461548024248716,True
Malpaso Creek,36.47998,2023-10-29,2023,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,738822,170.0,-0.0,,False
Malpaso Creek,36.47998,2023-10-29,2023,No Blade Kelp,77,0.0,77.0,160.0,320.0,0.240625,738822,170.0,5852.0,-0.3587262480596265,True
Malpaso Creek,36.47998,2023-10-29,2023,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,738822,170.0,-0.0,,False
Malpaso Creek,36.47998,2023-10-29,2023,Woody Kelp,71,0.0,71.0,161.0,322.0,0.2204968944099379,738822,170.0,4970.0,-0.3646553985919717,True
Malpaso Creek,36.47998,2024-08-24,2024,Bull Kelp,26,0.0,26.0,180.0,360.0,0.07222222222222222,739122,98.0,650.0,-0.35202698425384016,True
Malpaso Creek,36.47998,2024-08-24,2024,Giant Kelp,0,0.0,0.0,180.0,360.0,0.0,739122,98.0,-0.0,,False
Malpaso Creek,36.47998,2024-08-24,2024,No Blade Kelp,6,0.0,6.0,180.0,360.0,0.016666666666666666,739122,98.0,30.0,-0.17101273527199082,True
Malpaso Creek,36.47998,2024-08-24,2024,Torn Kelp,0,0.0,0.0,180.0,360.0,0.0,739122,98.0,-0.0,,False
Malpaso Creek,36.47998,2024-08-24,2024,Woody Kelp,66,0.0,66.0,180.0,360.0,0.18333333333333332,739122,98.0,4290.0,-0.26623102671952714,True
McAbee,36.616679,2006-08-25,2006,Bull Kelp,0,0.0,0.0,180.0,360.0,0.0,732548,403.0,-0.0,,False
McAbee,36.616679,2006-08-25,2006,Giant Kelp,27,403.0,403.0,660.0,1320.0,0.3053030303030303,732548,403.0,162006.0,0.0,True
McAbee,36.616679,2006-08-25,2006,Laminaria Spp,0,0.0,0.0,180.0,360.0,0.0,732548,403.0,-0.0,,False
McAbee,36.616679,2007-09-29,2007,Bull Kelp,1,0.0,1.0,180.0,360.0,0.002777777777777778,732948,1021.0,0.0,-0.0067860311637264106,True
McAbee,36.616679,2007-09-29,2007,Giant Kelp,61,1020.0,1020.0,1560.0,3120.0,0.3269230769230769,732948,1021.0,1039380.0,-0.0009789521293592333,True
