Site,Latitude,Date,Year,Month,Day,Month_Day,Dateordinal,DayofYear,Total_Count_Site_Invert,Simpsons_Invert,Shannon_Invert,Richness_Invert,std_Simpsons_Invert,std_Shannon_Invert,std_Richness_Invert,Total_Count_Site_Kelp,Simpsons_Kelp,Shannon_Kelp,Richness_Kelp,std_Simpsons_Kelp,std_Shannon_Kelp,std_Richness_Kelp
Middle Reef,36.521869,2012-05-24,2012,May,24,May-24,734647,145,409,0.4452993911501031,0.9600783804187152,10,-1.1135249877863092,-1.0177518704345616,-0.4840915537140919,1008.0,0.45542511940227925,0.7886729604559236,5.0,0.7883812021807206,0.7610681508456905,1.368492586088213
Middle Reef,36.521869,2012-09-15,2012,Sep,15,Sep-15,734761,259,365,0.4505042902303176,0.9340177571204532,11,-1.0797725702636682,-1.0885950350952174,-0.1070746889284234,766.0,0.43406542773767476,0.7272049904965994,4.0,0.7033134575299966,0.6205731380306786,0.7716808976787615
Middle Reef,36.521869,2013-05-16,2013,May,16,May-16,735004,136,422,0.4633179858382772,1.0518233365841878,14,-0.9966790851638454,-0.7683525002802538,1.023975905428582,654.0,0.5269305159438208,0.8983591862075463,5.0,1.0731607256709648,1.0117738062106256,1.368492586088213
Middle Reef,36.521869,2013-09-28,2013,Sep,28,Sep-28,735139,271,447,0.505853673217564,1.1086807749399332,15,-0.7208462096532109,-0.6137913134076518,1.4009927702142506,769.0,0.4546590539661899,0.8087380260487639,4.0,0.7853302471423111,0.8069301119526804,0.7716808976787615
Middle Reef,36.521869,2014-05-27,2014,May,27,May-27,735380,147,429,0.4799032742957977,1.04213837389074,12,-0.8891278008594816,-0.7946800903371651,0.269942175857245,995.0,0.3785082353416984,0.6433442329587016,4.0,0.48204972720734435,0.42889577805343865,0.7716808976787615
Middle Reef,36.521869,2014-09-07,2014,Sep,7,Sep-07,735483,250,554,0.7029070184944608,1.4681737340175554,13,0.5569935104869289,0.3634538814906926,0.6469590406429135,1228.0,0.3009233080870426,0.5983499872512846,4.0,0.17305768349816575,0.32605413334891203,0.7716808976787615
Middle Reef,36.521869,2015-05-26,2015,May,26,May-26,735744,146,652,0.6530868036904055,1.272171584726605,12,0.233922368238223,-0.1693581075835387,0.269942175857245,861.0,0.44070442697782464,0.725836531517672,4.0,0.7297541337797059,0.6174453031288843,0.7716808976787615
Middle Reef,36.521869,2015-09-12,2015,Sep,12,Sep-12,735853,255,655,0.7173564908840488,1.570823318789522,15,0.6506945827957413,0.6424963799421151,1.4009927702142506,472.0,0.5748947425240203,0.945777541137095,4.0,1.264184484026768,1.1201561456290619,0.7716808976787615
Middle Reef,36.521869,2016-05-24,2016,May,24,May-24,736108,145,533,0.5969473402079307,1.199812326743804,10,-0.1301274590025119,-0.3660594208763911,-0.4840915537140919,304.0,0.5398210873718952,0.8660586626169433,4.0,1.124499099644897,0.9379457217823229,0.7716808976787615
Middle Reef,36.521869,2016-09-10,2016,Sep,10,Sep-10,736217,254,462,0.6432562376163244,1.3856853385527188,15,0.170173702701634,0.1392175339702389,1.4009927702142506,532.0,0.5716197272843124,1.021666860899645,5.0,1.2511413107210239,1.2936134919448345,1.368492586088213
Middle Reef,36.521869,2017-05-23,2017,May,23,May-23,736472,143,727,0.7148476133095365,1.4946479996578783,15,0.6344251639072886,0.4354214909588988,1.4009927702142506,753.0,0.4983717611822215,0.7847486972551265,5.0,0.9594217777615143,0.752098610952795,1.368492586088213
Middle Reef,36.521869,2017-09-09,2017,Sep,9,Sep-09,736581,252,669,0.6644066127834019,1.4097621946642411,13,0.3073283876240313,0.2046680284767631,0.6469590406429135,445.0,0.5224921550764248,0.8623509023113405,4.0,1.0554843773947828,0.9294710343638938,0.7716808976787615
Middle Reef,36.521869,2018-05-22,2018,May,22,May-22,736836,142,1112,0.6728626100020074,1.4423660428293568,14,0.3621633314517808,0.2932982871508274,1.023975905428582,650.0,0.559265141638023,0.9868225196974709,5.0,1.201937569696726,1.213971099866983,1.368492586088213
Middle Reef,36.521869,2018-09-29,2018,Sep,29,Sep-29,736966,272,907,0.6922854131832132,1.4716264500983305,12,0.488115161127818,0.372839740418063,0.269942175857245,283.0,0.7587148835927123,1.5532990160185642,7.0,1.9962720566205308,2.5087449904428554,2.562115962907116
Middle Reef,36.521869,2019-06-03,2019,Jun,3,Jun-03,737213,154,842,0.7064065231697363,1.5443604962794817,12,0.5796868886104996,0.5705598774644658,0.269942175857245,154.0,0.5153212800271624,0.9468184011957677,4.0,1.0269254366951024,1.1225352000760953,0.7716808976787615
Middle Reef,36.521869,2019-10-02,2019,Oct,2,Oct-02,737334,275,837,0.5763520890855356,1.235614824260186,13,-0.2636823087995371,-0.2687339579437794,0.6469590406429135,536.0,0.4730157623099456,0.7196630832928168,4.0,0.8584382209152713,0.6033348861419918,0.7716808976787615
Middle Reef,36.521869,2020-07-02,2020,Jul,2,Jul-02,737608,184,902,0.6754160811712042,1.4885467906868204,15,0.3787219282096654,0.4188359723848067,1.4009927702142506,469.0,0.42184680990651136,0.71233097204496,5.0,0.6546512259787512,0.5865761569304949,1.368492586088213
Middle Reef,36.521869,2020-10-06,2020,Oct,6,Oct-06,737704,280,898,0.6980556321119893,1.541575313128039,14,0.525533530913591,0.5629886391886382,1.023975905428582,522.0,0.5030482199719079,0.877838496068921,6.0,0.9780463819195369,0.9648704413214502,1.9653042744976645
Middle Reef,36.521869,2021-05-27,2021,May,27,May-27,737937,147,778,0.6845854300867154,1.4888375976904966,14,0.4381827723562062,0.4196265017673976,1.023975905428582,626.0,0.5257763578274761,0.960820774761705,5.0,1.0685641411570381,1.154539895446526,1.368492586088213
Middle Reef,36.521869,2021-09-21,2021,Sep,21,Sep-21,738054,264,1466,0.5945485614776806,1.352184319637623,16,-0.1456829155060978,0.0481484074900542,1.778009634999919,617.0,0.47525205750489385,0.8670277084718968,4.0,0.8673445568116245,0.9401606332215671,0.7716808976787615
Middle Reef,36.521869,2022-05-05,2022,May,5,May-05,738280,125,1386,0.6801537812368137,1.5098550831534971,15,0.4094446815708901,0.4767604070607366,1.4009927702142506,627.0,0.37241084121864343,0.7455113666555134,6.0,0.45776606363955985,0.6624153292523022,1.9653042744976645
Middle Reef,36.521869,2022-09-22,2022,Sep,22,Sep-22,738420,265,1599,0.5398986068420422,1.173969756452241,14,-0.5000736650726478,-0.4363098305257201,1.023975905428582,423.0,0.5126214244899331,1.0027256484719638,5.0,1.0161729115631288,1.250320279487681,1.368492586088213
Middle Reef,36.521869,2023-07-31,2023,Jul,31,Jul-31,738732,212,1491,0.5971191804068258,1.259117185609807,16,-0.1290131199825053,-0.2048451692548129,1.778009634999919,17.0,0.5147058823529411,0.6774944044487072,2.0,1.0244745355757732,0.5069515326895228,-0.4219424791401416
Middle Reef,36.521869,2024-05-16,2024,May,16,May-16,739022,137,1301,0.6349660024832968,1.3383288201711387,13,0.1164136829090342,0.0104836356645376,0.6469590406429135,537.0,0.2751188193112649,0.5677034839215211,6.0,0.07028795739496023,0.25600658043802743,1.9653042744976645
Middle Reef,36.521869,2024-09-27,2024,Sep,27,Sep-27,739156,271,1053,0.6145559130350005,1.3446678031805352,14,-0.0159404415642033,0.0277155188768523,1.023975905428582,323.0,0.5485645058938907,1.0280943338291695,5.0,1.159320898848865,1.3083045235861794,1.368492586088213
Montana De Oro,35.231201,2017-08-20,2017,Aug,20,Aug-20,736561,232,620,0.6695554744905936,1.3882422827487366,10,0.3407174173495246,0.1461683277649015,-0.4840915537140919,648.0,0.6128522907245215,1.0297882484390426,4.0,1.4153553468177582,1.3121762401074692,0.7716808976787615
Montana De Oro,35.231201,2018-08-25,2018,Aug,25,Aug-25,736931,237,624,0.6933726385973578,1.4037720196692658,9,0.4951655353145006,0.1883843445196153,-0.8611084184997604,504.0,0.5914434030736218,1.0285993162079823,5.0,1.3300916727657246,1.3094587426994773,1.368492586088213
Montana De Oro,35.231201,2019-07-21,2019,Jul,21,Jul-21,737261,202,1202,0.5092497793713225,1.1299593434193396,13,-0.6988233440632513,-0.5559476803802653,0.6469590406429135,674.0,0.6745957910238491,1.1613579037366522,4.0,1.6612568513796853,1.6129000222550907,0.7716808976787615
Montana De Oro,35.231201,2020-11-13,2020,Nov,13,Nov-13,737742,318,1993,0.5182677523944247,1.1413371237858914,12,-0.6403441332288478,-0.5250183369507028,0.269942175857245,429.0,0.6654140252271094,1.2331031746093541,4.0,1.6246892772543462,1.776885472845813,0.7716808976787615
Montana De Oro,35.231201,2021-09-11,2021,Sep,11,Sep-11,738044,254,2262,0.3833554083367257,0.8751527478329468,13,-1.5152156140042243,-1.2486136001916233,0.6469590406429135,311.0,0.6728347681775749,1.1601522236487452,4.0,1.6542433493046906,1.6101442449044903,0.7716808976787615
Montana De Oro,35.231201,2022-09-10,2022,Sep,10,Sep-10,738408,253,1749,0.5227930180436549,1.1230444059493234,14,-0.6109989618355558,-0.5747452374532446,1.023975905428582,553.0,0.6047776292685484,1.2023598296021696,6.0,1.3831969594372875,1.7066165725776088,1.9653042744976645
Monument,38.928997,2018-09-26,2018,Sep,26,Sep-26,736963,269,1628,0.3967447360194748,0.7584503571444429,10,-1.4283893045348433,-1.5658572280671408,-0.4840915537140919,188.0,0.5627488906587781,0.9092966784986338,3.0,1.2158120523801956,1.036773218434867,0.17486920926930993
Monument,38.928997,2020-10-08,2020,Oct,8,Oct-08,737706,282,1602,0.4494405416090599,0.8881934025249186,11,-1.0866707035512675,-1.2131639013470172,-0.1070746889284234,142.0,0.14673858755369096,0.32331017149409447,3.0,-0.44100297998553833,-0.3025939652464328,0.17486920926930993
Monument,38.928997,2021-07-29,2021,Jul,29,Jul-29,738000,210,1600,0.3944394934333959,0.7249640387488944,8,-1.4433382034581823,-1.6568863926740056,-1.2381252832854288,363.0,0.5252575985875836,0.9003977297395904,3.0,1.0664981151465827,1.0164332280175932,0.17486920926930993
Monument,38.928997,2022-08-31,2022,Aug,31,Aug-31,738398,243,1085,0.5770877616610268,1.1770164965456584,11,-0.258911663385426,-0.428027576197192,-0.1070746889284234,133.0,0.08680792891319211,0.1838655432923596,2.0,-0.6796846073251274,-0.6213172749498708,-0.4219424791401416
Naples Reef,34.421848,2007-11-12,2007,Nov,12,Nov-12,732992,316,1351,0.8280494558214766,1.9513092556519556,16,1.3685096857992671,1.6768088584931131,1.778009634999919,1014.0,0.29735723562134075,0.4735994947465057,2.0,0.15885533700919463,0.040916653540547555,-0.4219424791401416
Naples Reef,34.421848,2008-10-18,2008,Oct,18,Oct-18,733333,292,1454,0.8698977877199476,2.183177445481805,14,1.639885239694741,2.307119045770165,1.023975905428582,406.0,0.4439700784528371,0.7867652155279754,3.0,0.7427600146770865,0.7567076904583176,0.17486920926930993
Naples Reef,34.421848,2009-05-23,2009,May,23,May-23,733550,143,1065,0.8439090684457623,2.0699136988318783,16,1.4713551509644014,1.9992230234007125,1.778009634999919,599.0,0.5215939609494085,0.7824189571499434,3.0,1.051907202693782,0.7467736121583015,0.17486920926930993
Naples Reef,34.421848,2010-07-18,2010,Jul,18,Jul-18,733971,199,982,0.8414685542621416,2.0383935338193955,17,1.4555290508948304,1.913538647606858,2.1550264997855875,619.0,0.5961907450685153,0.9730277499111832,3.0,1.348998578489485,1.182440916599386,0.17486920926930993
Naples Reef,34.421848,2012-09-28,2012,Sep,28,Sep-28,734774,272,1095,0.7952033925187616,1.770628611091865,12,1.1555115036092205,1.1856468280585784,0.269942175857245,525.0,0.5212795347146493,0.7803395069776669,3.0,1.0506549593997316,0.7420206915917773,0.17486920926930993
North Hill Street,32.728619,2007-09-15,2007,Sep,15,Sep-15,732934,258,107,0.7898077940398519,1.757885480003608,10,1.1205224500583142,1.1510059169934188,-0.4840915537140919,855.0,0.6639522303025323,1.1166326164639049,4.0,1.6188674892188142,1.5106731256665442,0.7716808976787615
North Hill Street,32.728619,2008-09-13,2008,Sep,13,Sep-13,733298,257,56,0.7941558441558442,1.7093764308797217,8,1.1487184247857034,1.0191389806088038,-1.2381252832854288,1172.0,0.5605561595206104,0.9584382318654261,4.0,1.2070792159948072,1.1490942073106314,0.7716808976787615
North Hill Street,32.728619,2009-09-26,2009,Sep,26,Sep-26,733676,269,76,0.8543859649122807,2.015547559711396,10,1.539295101082481,1.8514341811463784,-0.4840915537140919,1039.0,0.6006776190979544,1.0033054811750604,3.0,1.3668681367307578,1.2516455811546472,0.17486920926930993
North Hill Street,32.728619,2010-09-25,2010,Sep,25,Sep-25,734040,268,64,0.8050595238095238,1.7870820959113771,8,1.2194259529303135,1.2303739599068804,-1.2381252832854288,840.0,0.6618707077586696,1.096675474934211,4.0,1.6105775554956856,1.4650578425065375,0.7716808976787615
North Hill Street,32.728619,2011-09-18,2011,Sep,18,Sep-18,734398,261,141,0.7520770010131712,1.6458662155871335,9,0.8758480653929351,0.8464928935174577,-0.8611084184997604,632.0,0.5478093843407089,0.8654667863418573,4.0,1.1563135292447067,0.9365928925786231,0.7716808976787615
North Hill Street,32.728619,2016-10-08,2016,Oct,8,Oct-08,736245,282,153,0.7939456484348125,1.7063606724918374,9,1.1473553601751518,1.010940946908517,-0.8611084184997604,191.0,0.49727197575089555,0.7827852643457105,3.0,0.9550417395235253,0.747610866653571,0.17486920926930993
North Hill Street,32.728619,2018-11-03,2018,Nov,3,Nov-03,737001,307,335,0.5197247296451872,0.9945368217683996,8,-0.6308960144986185,-0.9240800880467612,-1.2381252832854288,1312.0,0.5815461572807947,1.1097364105255307,5.0,1.2906746066830317,1.494910728725048,1.368492586088213
North Hill Street,32.728619,2019-09-21,2019,Sep,21,Sep-21,737323,264,359,0.5688675868722864,1.2667228509276356,10,-0.3122173600574964,-0.1841699384938999,-0.4840915537140919,1571.0,0.4338881072950411,0.8586074924366993,5.0,0.7026072558501144,0.9209148640745939,1.368492586088213
North Hill Street,32.728619,2020-08-15,2020,Aug,15,Aug-15,737652,228,444,0.6418969759827547,1.3582092048756618,9,0.1613592443477439,0.0645264477270425,-0.8611084184997604,878.0,0.7067996872751641,1.373382566585574,5.0,1.7895130484298025,2.09751677051878,1.368492586088213
North Hill Street,32.728619,2021-09-19,2021,Sep,19,Sep-19,738052,262,338,0.733622460625428,1.6020446563009902,11,0.7561751682327695,0.7273684234437899,-0.1070746889284234,724.0,0.6345414670304059,1.1246955883912195,5.0,1.5017353068211587,1.5291023554752523,1.368492586088213
North Hill Street,32.728619,2022-09-18,2022,Sep,18,Sep-18,738416,261,291,0.7062211162460007,1.5467854370710472,10,0.5784845729065697,0.5771518333752321,-0.4840915537140919,899.0,0.6921053087939829,1.2976962770065756,5.0,1.7309907787235579,1.9245234826103181,1.368492586088213
North Hill Street,32.728619,2023-09-30,2023,Sep,30,Sep-30,738793,273,267,0.6104868913857677,1.345466210000457,11,-0.0423269892180549,0.0298859069432683,-0.1070746889284234,795.0,0.6919569728941908,1.3275011034581747,5.0,1.7304000117478826,1.9926472465322047,1.368492586088213
North Hill Street,32.728619,2024-10-20,2024,Oct,20,Oct-20,739179,294,393,0.6182686815184089,1.2249951088030762,10,0.0081358969172219,-0.2976025787041857,-0.4840915537140919,717.0,0.6312147916130992,1.2011478351232217,6.0,1.488486390152374,1.7038463626623603,1.9653042744976645
North Monastery,36.526806,2006-09-26,2006,Sep,26,Sep-26,732580,269,294,0.3407629263309419,0.741376852616742,8,-1.791416787903939,-1.612269820688094,-1.2381252832854288,1026.0,0.1553615746683783,0.2903277613062434,2.0,-0.4066608144937835,-0.3779806120655571,-0.4219424791401416
North Monastery,36.526806,2008-08-09,2008,Aug,9,Aug-09,733263,222,330,0.3741365017960762,0.9021924975678622,12,-1.574997826467292,-1.175108779492216,0.269942175857245,989.0,0.1829292255294065,0.3906214060039672,4.0,-0.2968690665186763,-0.1487432237738115,0.7716808976787615
North Monastery,36.526806,2010-09-24,2010,Sep,24,Sep-24,734039,267,629,0.6568964993468553,1.4219085253889905,16,0.2586272542406214,0.2376865982058137,1.778009634999919,1274.0,0.12400034036214036,0.28853591757796665,4.0,-0.5315610009658324,-0.3820761614668685,0.7716808976787615
North Monastery,36.526806,2011-07-30,2011,Jul,30,Jul-30,734348,211,455,0.5274434816285036,1.090246641477466,8,-0.5808419143749574,-0.6639026379646955,-1.2381252832854288,1490.0,0.2504838615168957,0.5027857527991153,4.0,-0.02782395976372608,0.10762657908123337,0.7716808976787615
North Monastery,36.526806,2012-09-08,2012,Sep,8,Sep-08,734754,252,501,0.618874251497006,1.2562307378132518,11,0.012062860810621,-0.2126916852109129,-0.1070746889284234,2390.0,0.09170798516912415,0.21779365091490116,3.0,-0.6601694972336949,-0.5437690832921275,0.17486920926930993
North Monastery,36.526806,2013-07-13,2013,Jul,13,Jul-13,735062,194,578,0.6400544517939708,1.3167112199240785,11,0.149410953947301,-0.0482816208814505,-0.1070746889284234,1104.0,0.14008074158750183,0.3116254258494022,3.0,-0.4675187157680996,-0.32930134618283813,0.17486920926930993
North Monastery,36.526806,2014-07-12,2014,Jul,12,Jul-12,735426,193,704,0.6916866028708134,1.3373732158693492,8,0.4842320319125346,0.007885922166771,-1.2381252832854288,1325.0,0.2097349370119136,0.41025924496714006,5.0,-0.19011184102212958,-0.10385775840679418,1.368492586088213
North Monastery,36.526806,2015-07-18,2015,Jul,18,Jul-18,735797,199,734,0.7370702313288304,1.5572553412240635,10,0.7785330649969797,0.6056132072803949,-0.4840915537140919,765.0,0.22628751326010332,0.4534734985812211,3.0,-0.1241890575052677,-0.005084574270093919,0.17486920926930993
North Monastery,36.526806,2016-07-16,2016,Jul,16,Jul-16,736161,198,772,0.7196797107585197,1.452643366264218,9,0.6657600597611093,0.321236149880889,-0.8611084184997604,803.0,0.264410580025652,0.4987687886080619,4.0,0.027641004456174078,0.09844515604297532,0.7716808976787615
North Monastery,36.526806,2017-07-08,2017,Jul,8,Jul-08,736518,189,1019,0.606914595186544,1.2706419841457306,14,-0.0654924014522867,-0.1735161718238193,1.023975905428582,931.0,0.26527609345945513,0.4890010230990525,4.0,0.031088024054333637,0.0761193440587757,0.7716808976787615
North Monastery,36.526806,2018-07-21,2018,Jul,21,Jul-21,736896,202,887,0.542712519182269,1.113124314516692,12,-0.4818261750222671,-0.601712001170578,0.269942175857245,784.0,0.16273099278025382,0.34455647874178535,5.0,-0.37731115027534845,-0.2540320847904603,1.368492586088213
North Monastery,36.526806,2019-08-25,2019,Aug,25,Aug-25,737296,237,850,0.6379907157209174,1.3544530873496852,13,0.1360281619813586,0.0543158227035312,0.6469590406429135,1018.0,0.27399242349604847,0.51544993551459,4.0,0.06580193984896437,0.13657262226567016,0.7716808976787615
North Monastery,36.526806,2020-06-27,2020,Jun,27,Jun-27,737603,179,2008,0.5725300095085528,1.30843635554256,15,-0.2884675013073937,-0.0707760015113875,1.4009927702142506,1231.0,0.19948353179713763,0.41558017719616025,5.0,-0.23093939297442545,-0.09169590496997668,1.368492586088213
North Monastery,36.526806,2021-09-03,2021,Sep,3,Sep-03,738036,246,1913,0.6834798023652306,1.5481782648006648,16,0.4310130639900989,0.5809380944735921,1.778009634999919,1367.0,0.03744185523439447,0.10439309262968938,4.0,-0.8762914037179692,-0.8029644479682883,0.7716808976787615
North Monastery,36.526806,2022-09-01,2022,Sep,1,Sep-01,738399,244,1452,0.7620430860829333,1.8201809369000383,15,0.9404755363883776,1.320349806432124,1.4009927702142506,1382.0,0.23464718093707138,0.4597359089549731,4.0,-0.09089559585442995,0.00922918013395387,0.7716808976787615
North Monastery,36.526806,2023-08-19,2023,Aug,19,Aug-19,738751,231,1160,0.8094879652494719,1.9635198586060811,18,1.248143244495846,1.710002145767356,2.532043364571256,639.0,0.09027133893573913,0.21584913061516153,4.0,-0.6658911273421266,-0.5482135997551204,0.7716808976787615
North Monastery,36.526806,2024-05-12,2024,May,12,May-12,739018,133,1120,0.7795975360653644,1.7448257174347268,14,1.0543115812484285,1.1155042753209414,1.023975905428582,539.0,0.08909518521839288,0.20828331343412204,4.0,-0.6705753121921828,-0.5655065017740024,0.7716808976787615
Ocean Cove,38.555119,2007-10-14,2007,Oct,14,Oct-14,732963,287,365,0.6754177329519795,1.3731774975199955,8,0.378732639578613,0.1052162350876593,-1.2381252832854288,586.0,0.5412385869723754,0.8667044493173535,4.0,1.1301444758024553,0.9394217720050637,0.7716808976787615
Ocean Cove,38.555119,2008-11-23,2008,Nov,23,Nov-23,733369,328,188,0.511491637273865,1.1572683857648762,8,-0.684285478335809,-0.4817108149965161,-1.2381252832854288,237.0,0.4214403203890439,0.6105063684046689,2.0,0.6530323287110337,0.3538395137195193,-0.4219424791401416
